timestamp,frobenius_norm
438.441257,0.015700
438.441257,0.015650
438.481257,0.015669
438.481257,0.015619
438.541257,0.015755
438.581257,0.015784
438.581257,0.015742
438.641256,0.015787
438.641256,0.015716
438.681257,0.015716
438.681257,0.015650
438.741256,0.015658
438.741256,0.015566
438.781257,0.015538
438.781257,0.015457
438.841257,0.015444
438.841257,0.015338
438.841257,0.015273
438.901257,0.015260
438.941257,0.015329
438.941257,0.015316
438.941257,0.015320
439.001257,0.015389
439.041257,0.015371
439.041257,0.015296
439.101257,0.015300
439.101257,0.015202
439.141256,0.015152
439.141256,0.015054
439.201257,0.015015
439.201257,0.014892
439.241259,0.014837
439.241259,0.014737
439.301256,0.014697
439.301256,0.014576
439.341256,0.014574
439.341256,0.014513
439.401257,0.014506
439.401257,0.014411
439.441257,0.014375
439.441257,0.014293
439.441257,0.014242
439.501257,0.014235
439.501257,0.014146
439.561257,0.014116
439.561257,0.014009
439.601257,0.013963
439.601257,0.013875
439.661257,0.013841
439.661257,0.013733
439.701257,0.013683
439.701257,0.013595
439.761257,0.013472
439.761257,0.013306
439.801257,0.013197
439.801257,0.013070
439.861257,0.012991
439.861257,0.012861
439.901256,0.012785
439.901256,0.012684
439.961256,0.012699
439.961256,0.012636
440.001257,0.012622
440.001257,0.012566
440.061258,0.012562
440.061258,0.012487
440.121257,0.012470
440.121257,0.012386
440.161257,0.012269
440.161257,0.012143
440.221257,0.012062
440.221257,0.011937
440.261257,0.011861
440.261257,0.011766
440.321257,0.011713
440.321257,0.011613
440.361257,0.011678
440.361257,0.011685
440.421257,0.011743
440.421257,0.011720
440.461257,0.011738
440.461257,0.011712
440.521257,0.011729
440.521257,0.011679
440.561257,0.011735
440.561257,0.011735
440.621256,0.011785
440.621256,0.011756
440.681257,0.011776
440.681257,0.011726
440.721257,0.011720
440.721257,0.011676
440.781257,0.011812
440.781257,0.011843
440.821257,0.011913
440.821257,0.011921
440.881258,0.011976
440.881258,0.011948
440.921257,0.011960
440.921257,0.011927
440.981257,0.011994
440.981257,0.011976
441.021257,0.011997
441.021257,0.011970
441.081257,0.011988
441.081257,0.011935
441.121257,0.011924
441.121257,0.011875
441.181257,0.011933
441.181257,0.011908
441.241257,0.011936
441.241257,0.011890
441.281257,0.011885
441.281257,0.011843
441.341257,0.011911
441.341257,0.011894
441.381257,0.011918
441.381257,0.011895
441.441257,0.011920
441.441257,0.011874
441.481257,0.011871
441.481257,0.011830
441.541256,0.011919
441.541256,0.011920
441.581257,0.011961
441.581257,0.011951
441.641257,0.011993
441.641257,0.011959
441.681257,0.011972
441.681257,0.011940
441.741256,0.012030
441.741256,0.012028
441.781257,0.012069
441.781257,0.012057
441.841261,0.012099
441.841261,0.012062
441.901257,0.012081
441.901257,0.012026
441.941256,0.012077
441.941256,0.012073
442.001257,0.012126
442.001257,0.012095
442.041257,0.012110
442.041257,0.012078
442.101256,0.012098
442.101256,0.012045
442.141256,0.012175
442.141256,0.012224
442.201257,0.012330
442.201257,0.012334
442.241257,0.012379
442.241257,0.012366
442.301257,0.012407
442.301257,0.012366
442.341257,0.012293
442.341257,0.012198
442.401257,0.012154
442.401257,0.012053
442.461257,0.012002
442.461257,0.011898
442.501257,0.011845
442.501257,0.011765
442.561257,0.011673
442.561257,0.011545
442.601256,0.011463
442.601256,0.011366
442.661257,0.011315
442.661257,0.011218
442.701257,0.011170
442.701257,0.011097
442.761257,0.011166
442.761257,0.011156
442.801257,0.011190
442.801257,0.011176
442.861257,0.011210
442.861257,0.011172
442.901257,0.011177
442.901257,0.011141
442.961257,0.011102
442.961257,0.011011
443.021257,0.010966
443.021257,0.010872
443.061257,0.010826
443.061257,0.010753
443.121257,0.010722
443.121257,0.010639
443.161257,0.010686
443.161257,0.010682
443.221257,0.010716
443.221257,0.010678
443.261256,0.010683
443.261256,0.010646
443.321257,0.010651
443.321257,0.010589
443.361257,0.010575
443.361257,0.010524
443.421257,0.010516
443.421257,0.010447
443.461257,0.010429
443.461257,0.010374
443.521257,0.010354
443.521257,0.010279
443.581257,0.010130
443.581257,0.009970
443.621257,0.009856
443.621257,0.009739
443.681257,0.009657
443.721257,0.009537
443.721257,0.009421
443.741257,0.009451
443.781257,0.009482
443.821257,0.009497
443.821257,0.009472
443.821257,0.009461
443.881257,0.009482
443.881257,0.009444
443.921257,0.009434
443.921257,0.009395
443.981257,0.009338
444.021257,0.009256
444.021257,0.009167
444.021257,0.009109
444.081257,0.009078
444.121256,0.009005
444.121256,0.008925
444.121256,0.008874
444.181257,0.008796
444.181257,0.008692
444.241257,0.008620
444.241257,0.008523
444.281257,0.008460
444.281257,0.008388
444.341256,0.008299
444.341256,0.008194
444.381257,0.008126
444.381257,0.008049
444.441257,0.008000
444.441257,0.007925
444.481257,0.007883
444.481257,0.007828
444.541256,0.007743
444.541256,0.007644
444.581257,0.007578
444.581257,0.007506
444.641257,0.007460
444.681257,0.007396
444.681257,0.007329
444.681257,0.007286
444.741257,0.007244
444.741257,0.007182
444.801257,0.007147
444.801257,0.007088
444.841257,0.007058
444.841257,0.007013
444.901257,0.006995
444.901257,0.006948
444.941257,0.006929
444.941257,0.006893
445.001257,0.006889
445.001257,0.006850
445.041257,0.006837
445.041257,0.006805
445.101256,0.006801
445.101256,0.006766
445.141256,0.006708
445.141256,0.006649
445.201257,0.006618
445.201257,0.006564
445.241257,0.006537
445.241257,0.006496
445.301257,0.006486
445.301257,0.006446
445.361257,0.006391
445.361257,0.006322
445.401257,0.006288
445.401257,0.006242
445.461256,0.006228
445.461256,0.006185
445.501256,0.006176
445.501256,0.006147
445.561257,0.006168
445.601257,0.006174
445.601257,0.006153
445.601257,0.006139
445.661257,0.006165
445.661257,0.006146
445.701257,0.006156
445.701257,0.006139
445.761257,0.006189
445.761257,0.006186
445.801257,0.006209
445.801257,0.006200
445.861257,0.006234
445.861257,0.006218
445.921257,0.006242
445.921257,0.006217
445.961257,0.006242
445.961257,0.006236
446.021257,0.006273
446.021257,0.006259
446.061257,0.006280
446.061257,0.006267
446.121256,0.006301
446.121256,0.006282
446.161257,0.006303
446.161257,0.006287
446.221257,0.006316
446.221257,0.006292
446.261257,0.006305
446.261257,0.006283
446.321257,0.006309
446.321257,0.006282
446.361257,0.006372
446.361257,0.006407
446.421257,0.006498
446.421257,0.006514
446.481257,0.006596
446.481257,0.006600
446.521257,0.006648
446.521257,0.006647
446.581257,0.006747
446.581257,0.006764
446.621257,0.006824
446.621257,0.006829
446.681257,0.006898
446.681257,0.006891
446.721257,0.006929
446.721257,0.006917
446.781259,0.007043
446.781259,0.007075
446.821257,0.007153
446.821257,0.007168
446.881257,0.007262
446.881257,0.007266
446.921257,0.007317
446.921257,0.007311
446.981257,0.007447
446.981257,0.007478
447.021257,0.007564
447.021257,0.007580
447.081257,0.007678
447.081257,0.007678
447.141256,0.007889
447.141256,0.007962
447.181257,0.008086
447.181257,0.008124
447.241257,0.008250
447.241257,0.008263
447.281257,0.008333
447.281257,0.008332
447.341256,0.008471
447.341256,0.008491
447.381257,0.008568
447.381257,0.008572
447.441256,0.008658
447.441256,0.008642
447.481257,0.008684
447.481257,0.008663
447.541256,0.008824
447.541256,0.008858
447.581257,0.008950
447.581257,0.008960
447.641257,0.009058
447.641257,0.009045
447.701257,0.009126
447.701257,0.009097
447.741257,0.009181
447.741257,0.009185
447.801257,0.009279
447.801257,0.009261
447.841259,0.009305
447.841259,0.009280
447.901257,0.009347
447.901257,0.009307
447.941257,0.009414
447.941257,0.009431
448.001257,0.009546
448.001257,0.009537
448.041257,0.009593
448.041257,0.009574
448.101256,0.009653
448.101256,0.009619
448.141257,0.009630
448.141257,0.009579
448.201257,0.009621
448.201257,0.009562
448.261257,0.009606
448.261257,0.009545
448.301257,0.009555
448.301257,0.009502
448.361257,0.009666
448.361257,0.009690
448.401257,0.009782
448.401257,0.009786
448.461257,0.009897
448.461257,0.009880
448.501257,0.009938
448.501257,0.009916
448.561257,0.010087
448.561257,0.010112
448.601257,0.010209
448.601257,0.010215
448.661257,0.010335
448.661257,0.010324
448.701257,0.010390
448.701257,0.010374
448.761256,0.010628
448.761256,0.010712
448.821257,0.010916
448.821257,0.010956
448.861257,0.011065
448.861257,0.011078
448.921257,0.011205
448.921257,0.011195
448.961257,0.011380
448.961257,0.011446
449.021257,0.011622
449.021257,0.011644
449.061257,0.011746
449.061257,0.011752
449.121257,0.011857
449.121257,0.011830
449.161257,0.011980
449.161257,0.012021
449.221257,0.012182
449.221257,0.012188
449.261257,0.012271
449.261257,0.012259
449.321257,0.012369
449.321257,0.012336
449.361257,0.012481
449.361257,0.012511
449.421257,0.012669
449.421257,0.012667
449.481257,0.012793
449.481257,0.012764
449.521257,0.012819
449.521257,0.012784
449.581257,0.012916
449.581257,0.012897
449.621257,0.012969
449.621257,0.012946
449.681257,0.013038
449.681257,0.012990
449.721257,0.013019
449.721257,0.012967
449.781257,0.013040
449.781257,0.012980
449.821257,0.013003
449.821257,0.012947
449.881257,0.013000
449.881257,0.012927
449.921257,0.012932
449.921257,0.012864
449.981257,0.012963
449.981257,0.012924
450.041257,0.012994
450.041257,0.012930
450.081256,0.012945
450.081256,0.012883
450.141256,0.013156
450.141256,0.013231
450.181257,0.013380
450.181257,0.013408
450.241257,0.013554
450.241257,0.013538
450.281258,0.013615
450.281258,0.013591
450.341257,0.013761
450.341257,0.013761
450.381257,0.013844
450.381257,0.013825
450.441257,0.013925
450.441257,0.013878
450.481257,0.013911
450.481257,0.013859
450.541256,0.014101
450.541256,0.014152
450.601257,0.014336
450.601257,0.014338
450.641257,0.014425
450.641257,0.014406
450.701257,0.014509
450.701257,0.014458
450.741256,0.014678
450.741256,0.014754
450.801257,0.014965
450.801257,0.014986
450.841257,0.015080
450.841257,0.015066
450.901257,0.015159
450.901257,0.015101
450.941257,0.015367
450.941257,0.015473
451.001257,0.015714
451.001257,0.015749
451.041257,0.015870
451.041257,0.015869
451.101257,0.015984
451.101257,0.015931
451.161257,0.016215
451.161257,0.016269
451.201257,0.016411
451.201257,0.016418
451.261257,0.016561
451.261257,0.016516
451.301257,0.016578
451.301257,0.016526
451.361257,0.016936
451.361257,0.017070
451.401258,0.017298
451.401258,0.017360
451.461257,0.017591
451.461257,0.017595
451.501257,0.017698
451.561257,0.018058
451.561257,0.018128
451.601257,0.018310
451.601257,0.018328
451.601257,0.018350
451.661257,0.018511
451.701257,0.018581
451.701257,0.018520
451.761257,0.018876
451.761257,0.018955
451.761257,0.019022
451.821257,0.019251
451.861257,0.019367
451.861257,0.019332
451.861257,0.019315
451.921257,0.019446
451.961257,0.019750
451.961257,0.019842
451.961257,0.019919
452.021257,0.020175
452.061256,0.020303
452.061256,0.020270
452.061256,0.020256
452.121257,0.020425
452.121257,0.020369
452.161257,0.020608
452.161257,0.020664
452.221257,0.020907
452.221257,0.020895
452.261257,0.021027
452.261257,0.020999
452.321257,0.021136
452.321257,0.021050
452.381257,0.021422
452.381257,0.021490
452.421257,0.021690
452.421257,0.021707
452.481257,0.021910
452.481257,0.021861
452.521259,0.021955
452.521259,0.021896
452.581257,0.022280
452.581257,0.022356
452.621257,0.022551
452.621257,0.022562
452.681257,0.022765
452.681257,0.022711
452.721257,0.022799
452.721257,0.022732
452.781257,0.023085
452.781257,0.023134
452.821257,0.023322
452.821257,0.023326
452.881257,0.023484
452.881257,0.023401
452.941256,0.023758
452.941256,0.023801
452.981257,0.023974
452.981257,0.023967
453.041261,0.024121
453.041261,0.024036
453.081259,0.024073
453.081259,0.023976
453.141256,0.024347
453.141256,0.024415
453.181257,0.024588
453.181257,0.024585
453.241257,0.024739
453.241257,0.024652
453.281257,0.024681
453.281257,0.024576
453.341257,0.024947
453.341257,0.025009
453.381256,0.025182
453.381256,0.025177
453.441257,0.025329
453.441257,0.025237
453.501257,0.025299
453.501257,0.025142
453.541257,0.025239
453.541257,0.025180
453.601256,0.025269
453.601256,0.025134
453.641257,0.025117
453.641257,0.024980
453.701257,0.024963
453.701257,0.024761
453.741257,0.024918
453.741257,0.024905
453.801257,0.025035
453.801257,0.024931
453.841257,0.024920
453.841257,0.024786
453.901256,0.024815
453.901256,0.024637
453.941257,0.024728
453.941257,0.024663
454.001257,0.024763
454.001257,0.024630
454.041256,0.024606
454.041256,0.024459
454.101257,0.024467
454.101257,0.024270
454.161257,0.024394
454.161257,0.024274
454.201257,0.024287
454.201257,0.024162
454.261257,0.024195
454.261257,0.024013
454.301257,0.023965
454.301257,0.023797
454.361257,0.024011
454.361257,0.023957
454.401257,0.024025
454.401257,0.023941
454.461257,0.024007
454.461257,0.023855
454.501256,0.023820
454.501256,0.023668
454.561257,0.023801
454.561257,0.023699
454.601257,0.023697
454.601257,0.023570
454.661257,0.023605
454.661257,0.023434
454.721257,0.023422
454.721257,0.023215
454.761257,0.023366
454.761257,0.023346
454.821257,0.023483
454.821257,0.023383
454.861257,0.023409
454.861257,0.023299
454.921256,0.023340
454.921256,0.023175
454.961257,0.023159
454.961257,0.023022
455.021260,0.023028
455.021260,0.022844
455.061257,0.022778
455.061257,0.022609
455.121257,0.022570
455.121257,0.022362
455.161257,0.022565
455.161257,0.022593
455.221257,0.022788
455.221257,0.022736
455.281257,0.022835
455.281257,0.022710
455.321257,0.022723
455.321257,0.022604
455.381257,0.022787
455.381257,0.022714
455.421257,0.022773
455.421257,0.022684
455.481257,0.022757
455.481257,0.022613
455.521257,0.022596
455.521257,0.022456
455.581257,0.022653
455.581257,0.022599
455.621257,0.022666
455.621257,0.022588
455.681257,0.022653
455.681257,0.022512
455.721257,0.022499
455.721257,0.022365
455.781257,0.022711
455.781257,0.022762
455.841257,0.023001
455.841257,0.022967
455.881257,0.023051
455.881257,0.022982
455.941257,0.023279
455.941257,0.023293
455.981257,0.023425
455.981257,0.023390
456.041257,0.023544
456.041257,0.023452
456.081261,0.023485
456.081261,0.023377
456.141256,0.023751
456.141256,0.023810
456.181257,0.023999
456.181257,0.024000
456.241259,0.024179
456.241259,0.024103
456.281257,0.024138
456.281257,0.024035
456.341256,0.024349
456.341256,0.024370
456.401257,0.024593
456.401257,0.024535
456.441257,0.024639
456.441257,0.024570
456.501257,0.024701
456.501257,0.024573
456.541256,0.024754
456.541256,0.024737
456.601257,0.024929
456.601257,0.024841
