timestamp,R00,R01,R02,R11,R12,R22,pos_N,pos_E,pos_D,vel_N,vel_E,vel_D,accel_x,accel_y,accel_z,pos_uncert,vel_uncert
0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.660,0.866
1642.649,0.995,0.005,0.096,0.998,-0.066,0.993,0.000,0.000,0.000,0.001,-0.001,-0.001,0.969,0.854,-9.653,1.698,0.854
1642.854,0.994,0.006,0.106,0.999,-0.051,0.993,-0.002,-0.010,-0.019,-0.008,0.269,0.033,0.977,0.869,-9.638,1.279,1.985
1643.054,0.994,0.007,0.109,1.000,-0.017,0.994,-0.001,0.001,-0.032,-0.028,0.363,0.041,0.983,0.792,-9.661,1.171,2.613
1643.254,0.994,0.007,0.107,1.000,0.007,0.994,0.002,0.010,-0.037,-0.026,0.349,0.043,0.976,0.713,-9.656,1.161,2.765
1643.454,0.994,0.007,0.107,1.000,0.019,0.994,0.001,0.013,-0.041,-0.031,0.303,0.037,0.989,0.648,-9.690,1.174,2.729
1643.654,0.995,0.004,0.098,1.000,0.002,0.995,0.007,0.010,-0.050,-0.024,0.294,0.078,0.913,0.863,-9.414,1.184,2.642
1643.854,0.996,-0.003,0.087,1.000,-0.021,0.996,0.021,0.017,-0.061,-0.059,0.239,0.107,0.606,0.227,-9.471,1.187,2.554
1644.054,1.000,0.001,0.010,0.999,-0.047,0.999,0.032,0.015,-0.072,-0.068,0.287,0.101,0.651,0.600,-9.640,1.186,2.482
1644.254,0.996,0.009,-0.093,0.993,-0.117,0.989,0.031,0.027,-0.088,0.119,0.141,0.009,1.211,-0.782,-10.153,1.183,2.425
1644.449,0.979,0.006,-0.203,0.983,-0.180,0.963,0.059,0.011,-0.113,0.011,0.302,0.158,-1.203,0.522,-8.863,1.174,2.388
1644.654,0.946,0.003,-0.323,0.978,-0.195,0.926,0.053,0.004,-0.118,0.104,0.552,0.131,-1.216,0.489,-10.028,1.179,2.381
1644.854,0.902,-0.106,-0.418,0.920,-0.385,0.823,0.072,0.002,-0.134,0.117,0.849,0.366,-2.443,1.587,-8.679,1.177,2.395
1645.049,0.910,-0.237,-0.340,0.911,-0.404,0.849,0.059,0.032,-0.109,0.402,1.161,-0.212,-3.265,-1.755,-12.716,1.174,2.390
