timestamp,R00,R01,R02,R11,R12,R22,pos_N,pos_E,pos_D,vel_N,vel_E,vel_D,accel_x,accel_y,accel_z,pos_uncert,vel_uncert
743.481,0.997,-0.074,-0.019,0.988,0.133,0.991,nan,nan,nan,0.012,-0.024,0.040,-0.081,1.311,-9.739,1.282,0.114
743.481,0.997,-0.074,-0.019,0.988,0.133,0.991,-2.349,0.365,1.964,0.012,-0.024,0.040,-0.081,1.311,-9.739,1.282,0.114
743.541,0.997,-0.074,-0.019,0.988,0.133,0.991,-2.348,0.364,1.966,0.012,-0.024,0.040,-0.100,1.320,-9.701,1.285,0.115
743.541,0.997,-0.074,-0.019,0.988,0.133,0.991,-2.348,0.364,1.966,0.012,-0.024,0.040,-0.100,1.320,-9.701,1.285,0.115
743.581,0.997,-0.074,-0.019,0.988,0.133,0.991,-2.348,0.363,1.968,0.012,-0.025,0.041,-0.087,1.315,-9.703,1.286,0.115
743.581,0.997,-0.074,-0.019,0.988,0.133,0.991,-2.348,0.363,1.968,0.012,-0.025,0.041,-0.087,1.315,-9.703,1.286,0.115
743.641,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.347,0.361,1.970,0.012,-0.025,0.041,-0.079,1.323,-9.717,1.289,0.116
743.641,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.347,0.361,1.970,0.012,-0.025,0.041,-0.079,1.323,-9.717,1.289,0.116
743.681,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.331,0.365,1.941,0.011,-0.022,0.039,-0.097,1.315,-9.722,1.281,0.113
743.681,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.331,0.365,1.941,0.011,-0.022,0.039,-0.097,1.315,-9.722,1.281,0.113
743.741,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.331,0.363,1.943,0.011,-0.023,0.039,-0.100,1.270,-9.748,1.283,0.113
743.741,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.331,0.363,1.943,0.011,-0.023,0.039,-0.100,1.270,-9.748,1.283,0.113
743.781,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.330,0.362,1.945,0.011,-0.023,0.039,-0.066,1.322,-9.734,1.285,0.114
743.781,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.330,0.362,1.945,0.011,-0.023,0.039,-0.066,1.322,-9.734,1.285,0.114
743.841,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.330,0.361,1.947,0.011,-0.023,0.039,-0.086,1.310,-9.728,1.288,0.115
743.841,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.330,0.361,1.947,0.011,-0.023,0.039,-0.086,1.310,-9.728,1.288,0.115
743.881,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.311,0.363,1.921,0.011,-0.021,0.038,-0.066,1.319,-9.720,1.281,0.113
743.881,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.311,0.363,1.921,0.011,-0.021,0.038,-0.066,1.319,-9.720,1.281,0.113
743.941,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.311,0.361,1.924,0.011,-0.022,0.038,-0.096,1.304,-9.728,1.284,0.113
743.941,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.311,0.361,1.924,0.011,-0.022,0.038,-0.096,1.304,-9.728,1.284,0.113
744.001,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.310,0.360,1.926,0.011,-0.022,0.039,-0.073,1.314,-9.744,1.286,0.114
744.001,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.310,0.360,1.926,0.011,-0.022,0.039,-0.073,1.314,-9.744,1.286,0.114
744.041,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.310,0.359,1.928,0.010,-0.022,0.039,-0.079,1.300,-9.724,1.288,0.115
744.041,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.310,0.359,1.928,0.010,-0.022,0.039,-0.079,1.300,-9.724,1.288,0.115
744.101,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.290,0.357,1.904,0.011,-0.022,0.038,-0.091,1.317,-9.744,1.282,0.113
744.101,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.290,0.357,1.904,0.011,-0.022,0.038,-0.091,1.317,-9.744,1.282,0.113
744.141,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.290,0.356,1.905,0.011,-0.022,0.038,-0.086,1.324,-9.728,1.283,0.113
744.141,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.290,0.356,1.905,0.011,-0.022,0.038,-0.086,1.324,-9.728,1.283,0.113
744.201,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.289,0.355,1.907,0.011,-0.022,0.039,-0.094,1.316,-9.739,1.286,0.114
744.201,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.289,0.355,1.907,0.011,-0.022,0.039,-0.094,1.316,-9.739,1.286,0.114
744.241,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.289,0.354,1.909,0.011,-0.022,0.039,-0.105,1.299,-9.756,1.288,0.115
744.241,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.289,0.354,1.909,0.011,-0.022,0.039,-0.105,1.299,-9.756,1.288,0.115
744.241,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.289,0.354,1.909,0.011,-0.022,0.039,-0.105,1.299,-9.756,1.288,0.115
744.301,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.260,0.354,1.881,0.015,-0.021,0.037,-0.085,1.300,-9.715,1.282,0.113
744.341,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.260,0.353,1.882,0.015,-0.022,0.037,-0.064,1.310,-9.721,1.284,0.114
744.341,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.260,0.353,1.882,0.015,-0.022,0.037,-0.064,1.310,-9.721,1.284,0.114
744.341,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.260,0.353,1.882,0.015,-0.022,0.037,-0.064,1.310,-9.721,1.284,0.114
744.401,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.259,0.352,1.885,0.015,-0.022,0.038,-0.102,1.310,-9.718,1.287,0.114
744.441,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.258,0.351,1.886,0.015,-0.022,0.038,-0.090,1.321,-9.709,1.288,0.115
744.441,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.258,0.351,1.886,0.015,-0.022,0.038,-0.090,1.321,-9.709,1.288,0.115
744.501,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.235,0.347,1.862,0.016,-0.022,0.036,-0.088,1.325,-9.756,1.282,0.113
744.501,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.235,0.347,1.862,0.016,-0.022,0.036,-0.088,1.325,-9.756,1.282,0.113
744.501,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.235,0.347,1.862,0.016,-0.022,0.036,-0.088,1.325,-9.756,1.282,0.113
744.561,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.235,0.346,1.864,0.015,-0.022,0.036,-0.096,1.301,-9.728,1.285,0.114
744.601,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.234,0.345,1.865,0.015,-0.023,0.036,-0.090,1.300,-9.749,1.287,0.115
744.601,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.234,0.345,1.865,0.015,-0.023,0.036,-0.090,1.300,-9.749,1.287,0.115
744.661,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.233,0.344,1.868,0.015,-0.023,0.037,-0.092,1.312,-9.764,1.289,0.115
744.661,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.233,0.344,1.868,0.015,-0.023,0.037,-0.092,1.312,-9.764,1.289,0.115
744.701,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.206,0.348,1.835,0.018,-0.021,0.034,-0.088,1.333,-9.707,1.283,0.113
744.701,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.206,0.348,1.835,0.018,-0.021,0.034,-0.088,1.333,-9.707,1.283,0.113
744.761,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.205,0.347,1.837,0.018,-0.021,0.034,-0.085,1.311,-9.737,1.286,0.114
744.761,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.205,0.347,1.837,0.018,-0.021,0.034,-0.085,1.311,-9.737,1.286,0.114
744.801,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.204,0.346,1.838,0.018,-0.021,0.034,-0.075,1.295,-9.712,1.287,0.115
744.801,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.204,0.346,1.838,0.018,-0.021,0.034,-0.075,1.295,-9.712,1.287,0.115
744.861,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.203,0.344,1.840,0.018,-0.022,0.035,-0.075,1.284,-9.723,1.290,0.116
744.861,0.997,-0.074,-0.019,0.988,0.132,0.991,-2.203,0.344,1.840,0.018,-0.022,0.035,-0.075,1.284,-9.723,1.290,0.116
744.901,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.180,0.344,1.813,0.020,-0.021,0.032,-0.083,1.306,-9.741,1.283,0.114
744.901,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.180,0.344,1.813,0.020,-0.021,0.032,-0.083,1.306,-9.741,1.283,0.114
744.901,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.180,0.344,1.813,0.020,-0.021,0.032,-0.083,1.306,-9.741,1.283,0.114
744.961,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.179,0.343,1.815,0.020,-0.021,0.033,-0.081,1.295,-9.696,1.286,0.114
745.001,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.178,0.342,1.817,0.020,-0.022,0.033,-0.090,1.305,-9.730,1.288,0.115
745.001,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.178,0.342,1.817,0.020,-0.022,0.033,-0.090,1.305,-9.730,1.288,0.115
745.001,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.178,0.342,1.817,0.020,-0.022,0.033,-0.090,1.305,-9.730,1.288,0.115
745.061,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.177,0.341,1.819,0.020,-0.022,0.033,-0.076,1.313,-9.755,1.290,0.116
745.061,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.177,0.341,1.819,0.020,-0.022,0.033,-0.076,1.313,-9.755,1.290,0.116
745.121,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.151,0.340,1.798,0.022,-0.022,0.032,-0.091,1.292,-9.753,1.285,0.114
745.121,0.997,-0.074,-0.018,0.988,0.132,0.991,-2.151,0.340,1.798,0.022,-0.022,0.032,-0.091,1.292,-9.753,1.285,0.114
