timestamp,R00,R01,R02,R11,R12,R22,pos_N,pos_E,pos_D,vel_N,vel_E,vel_D,accel_x,accel_y,accel_z,pos_uncert,vel_uncert
0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,0.000,0.000,nan,nan
1642.649,0.993,0.007,0.120,0.997,-0.083,0.989,0.000,0.000,-0.000,0.028,-0.037,-0.032,0.969,0.854,-9.653,nan,nan
1642.854,0.993,0.008,0.118,0.996,-0.085,0.989,-0.002,-0.013,-0.035,-0.005,0.035,-0.053,0.975,0.891,-9.630,nan,nan
1643.054,0.993,0.008,0.117,0.996,-0.085,0.990,0.007,-0.013,-0.053,-0.040,0.003,-0.029,0.979,0.874,-9.638,nan,nan
1643.254,0.993,0.008,0.118,0.996,-0.086,0.989,0.007,-0.013,-0.053,0.004,-0.004,-0.018,0.963,0.869,-9.615,nan,nan
1643.454,0.993,0.008,0.116,0.996,-0.084,0.990,0.007,-0.013,-0.053,-0.024,-0.015,-0.018,0.969,0.872,-9.629,nan,nan
1643.654,0.993,0.008,0.119,0.996,-0.085,0.989,0.011,-0.013,-0.062,0.039,-0.016,-0.016,0.877,1.144,-9.324,nan,nan
1643.854,0.991,0.011,0.130,0.995,-0.100,0.986,0.033,-0.012,-0.084,0.020,0.019,0.019,0.545,0.554,-9.347,nan,nan
1644.054,0.997,0.010,0.078,0.996,-0.088,0.993,0.050,0.000,-0.098,0.026,0.000,-0.001,0.560,0.963,-9.486,nan,nan
1644.254,0.999,0.016,-0.039,0.995,-0.098,0.994,0.068,0.000,-0.134,-0.028,0.008,0.032,1.108,-0.410,-9.982,nan,nan
1644.449,0.996,0.017,-0.088,0.995,-0.093,0.992,0.075,0.012,-0.130,0.016,0.001,-0.077,-1.336,0.897,-8.660,nan,nan
1644.654,0.981,0.023,-0.194,0.991,-0.124,0.973,0.079,0.010,-0.162,-0.059,-0.015,0.001,-1.375,0.884,-9.803,nan,nan
1644.854,0.950,0.024,-0.311,0.973,-0.210,0.927,0.102,0.012,-0.184,0.081,-0.010,-0.050,-2.622,2.010,-8.413,nan,nan
1645.049,0.942,0.017,-0.336,0.891,-0.422,0.842,0.119,0.013,-0.197,-0.026,0.030,-0.044,-3.469,-1.264,-12.453,nan,nan
1645.254,0.966,0.040,-0.257,0.508,-0.827,0.500,0.131,0.025,-0.203,-0.063,-0.004,-0.043,-0.698,-0.031,-9.830,nan,nan
1645.454,0.938,0.019,-0.347,0.945,-0.301,0.888,0.134,0.035,-0.212,0.073,-0.012,-0.056,-1.795,-1.137,-9.969,nan,nan
1645.654,0.992,0.030,0.125,0.981,-0.193,0.973,0.156,0.039,-0.212,0.103,0.007,-0.067,1.186,0.959,-8.672,nan,nan
1645.854,0.809,0.038,0.587,0.981,-0.176,0.791,0.174,0.040,-0.226,-0.089,-0.022,-0.094,7.758,1.226,-3.274,nan,nan
1646.054,0.873,0.071,0.483,0.960,-0.270,0.833,0.174,0.039,-0.248,-0.058,-0.017,-0.029,4.476,1.176,-0.779,nan,nan
1646.254,0.983,0.019,-0.183,0.998,-0.061,0.981,0.203,0.029,-0.301,0.103,-0.046,-0.009,-0.550,-0.773,-10.848,nan,nan
1646.459,0.818,0.065,-0.572,0.994,0.113,0.812,0.206,0.005,-0.344,-0.038,-0.029,-0.029,-4.301,1.419,-11.133,nan,nan
1646.654,0.564,0.040,-0.825,0.992,-0.034,0.565,0.222,-0.010,-0.437,0.022,0.062,0.135,-4.254,2.241,-11.670,nan,nan
1646.854,0.664,0.057,-0.745,0.997,0.010,0.667,0.237,-0.021,-0.485,-0.020,-0.016,0.065,-4.188,2.206,-10.648,nan,nan
1647.054,0.772,0.088,-0.629,0.984,0.175,0.757,0.244,-0.035,-0.538,-0.027,0.025,0.033,-2.855,4.026,-6.786,nan,nan
1647.249,0.800,0.078,-0.594,0.987,0.160,0.788,0.259,-0.047,-0.586,0.005,-0.001,0.064,-2.681,3.275,-14.236,nan,nan
1647.449,0.765,-0.010,0.644,0.995,-0.070,0.761,0.270,-0.058,-0.625,0.017,-0.024,0.011,-7.413,13.278,-22.148,nan,nan
1647.649,-0.560,-0.520,0.645,0.854,0.390,-0.657,0.301,-0.080,-0.700,0.015,-0.071,0.087,-13.901,10.636,2.851,nan,nan
1647.849,-0.282,-0.905,0.318,0.417,0.535,-0.783,0.318,-0.076,-0.691,0.071,-0.031,-0.072,-12.537,13.441,21.801,nan,nan
1648.049,0.857,0.217,0.468,0.793,-0.596,0.653,0.358,-0.074,-0.749,0.000,0.042,0.053,-23.685,3.139,-8.937,nan,nan
1648.254,0.999,0.033,0.042,0.977,-0.214,0.976,0.389,-0.096,-0.823,-0.046,-0.030,0.216,-9.692,2.214,-28.469,nan,nan
1648.454,-0.275,-0.883,0.379,0.455,0.555,-0.741,0.395,-0.107,-0.853,-0.022,-0.090,-0.025,-25.052,19.298,1.865,nan,nan
1648.854,0.993,0.084,0.087,0.888,-0.459,0.884,0.427,-0.107,-0.916,0.026,0.029,0.179,-21.594,2.885,-7.920,nan,nan
1649.054,0.895,0.040,0.443,0.979,-0.198,0.874,0.449,-0.104,-0.916,0.015,0.059,0.184,-7.265,5.184,-22.500,nan,nan
1649.254,-0.586,-0.743,0.323,0.668,0.418,-0.849,0.473,-0.114,-0.960,-0.034,-0.046,0.061,-19.188,21.165,16.738,nan,nan
1649.454,-0.669,-0.117,0.734,0.985,0.170,-0.658,0.482,-0.112,-0.955,-0.009,-0.016,-0.079,-16.042,18.405,5.435,nan,nan
1649.654,0.948,0.023,-0.318,0.961,-0.254,0.913,0.508,-0.108,-0.964,0.107,0.064,0.302,-33.772,-0.810,-34.172,nan,nan
1649.849,0.062,0.132,0.989,0.960,-0.144,0.028,0.564,-0.086,-0.925,0.222,0.071,0.228,-19.007,10.936,-3.484,nan,nan
1650.049,0.164,-0.986,0.040,-0.119,0.525,-0.850,0.624,-0.070,-0.984,0.008,0.039,-0.036,-15.085,17.136,58.259,nan,nan
1650.249,0.635,0.096,0.766,0.959,-0.243,0.595,0.647,-0.069,-1.007,0.018,-0.001,0.106,-20.160,2.841,-9.850,nan,nan
1650.449,0.978,-0.016,0.207,1.000,-0.004,0.978,0.656,-0.070,-1.047,0.040,0.035,-0.046,-11.002,3.039,-37.079,nan,nan
1650.654,-0.528,-0.269,0.806,0.962,0.255,-0.534,0.669,-0.070,-1.074,-0.090,-0.036,0.051,-13.760,2.613,-0.769,nan,nan
1650.859,-0.637,-0.573,0.515,0.819,0.389,-0.764,0.650,-0.062,-1.061,-0.085,0.001,-0.205,-9.425,6.737,16.069,nan,nan
1651.054,0.950,0.078,0.304,0.941,-0.337,0.891,0.658,-0.054,-1.102,-0.035,0.030,0.133,-25.273,0.145,-11.260,nan,nan
1651.254,0.952,0.021,0.306,0.988,-0.152,0.940,0.659,-0.066,-1.123,-0.028,-0.029,0.174,-16.726,7.265,-29.248,nan,nan
1651.454,-0.626,-0.284,0.726,0.956,0.262,-0.636,0.675,-0.076,-1.149,0.058,-0.051,0.016,-6.148,14.361,18.715,nan,nan
1651.654,0.141,0.009,0.990,0.989,-0.030,0.138,0.679,-0.076,-1.158,-0.053,-0.024,-0.153,-6.690,12.786,-0.741,nan,nan
1651.854,0.905,0.017,-0.424,0.966,-0.226,0.877,0.684,-0.079,-1.212,-0.016,0.032,0.093,-9.612,-6.754,-22.720,nan,nan
1652.054,0.838,0.146,0.526,0.898,-0.425,0.737,0.705,-0.070,-1.257,0.013,0.086,0.107,-13.096,6.231,-5.969,nan,nan
1652.254,-0.716,-0.217,0.664,0.971,0.226,-0.713,0.728,-0.046,-1.268,0.052,-0.051,-0.129,-2.979,6.630,5.538,nan,nan
1652.454,0.056,-0.982,0.179,0.062,0.594,-0.784,0.719,-0.048,-1.272,-0.096,-0.006,0.007,1.588,16.789,18.311,nan,nan
1652.649,0.214,0.163,0.963,0.944,-0.215,0.161,0.731,-0.037,-1.278,0.061,0.019,0.086,-5.952,7.239,0.531,nan,nan
1652.849,0.923,0.021,-0.385,0.971,-0.211,0.899,0.749,-0.037,-1.313,0.000,-0.008,0.033,-17.889,7.159,-12.950,nan,nan
1653.049,0.961,0.024,-0.275,0.993,-0.104,0.956,0.745,-0.040,-1.349,-0.034,0.000,0.095,-8.622,2.402,-24.739,nan,nan
1653.254,0.008,0.188,0.982,0.942,-0.182,-0.046,0.748,-0.029,-1.337,0.041,0.019,0.032,-4.107,2.313,-1.118,nan,nan
1653.454,-0.042,-0.975,0.219,0.165,0.582,-0.783,0.742,-0.022,-1.373,-0.098,0.035,-0.055,-10.970,11.053,14.119,nan,nan
1653.654,-0.331,-0.813,0.479,0.571,0.544,-0.689,0.724,-0.026,-1.382,0.020,-0.043,-0.004,-1.024,16.869,14.415,nan,nan
1653.849,0.528,0.188,0.828,0.911,-0.348,0.440,0.742,-0.024,-1.395,0.081,0.043,0.150,-6.989,0.780,-1.574,nan,nan
1654.054,0.797,0.006,-0.603,0.964,-0.208,0.770,0.739,-0.004,-1.397,-0.106,0.033,0.082,-20.404,6.262,-13.601,nan,nan
1654.254,0.966,0.023,-0.259,0.998,-0.050,0.965,0.726,-0.012,-1.459,-0.089,0.046,0.181,-13.435,5.611,-25.188,nan,nan
1654.454,-0.145,0.077,0.986,0.978,-0.046,-0.157,0.711,-0.004,-1.456,-0.044,-0.013,0.027,-7.546,-0.122,1.336,nan,nan
1654.654,0.689,-0.717,-0.107,-0.617,0.558,-0.823,0.701,0.003,-1.483,-0.073,0.024,-0.091,-8.498,19.285,16.982,nan,nan
1654.854,-0.107,-0.940,0.323,0.292,0.604,-0.728,0.684,-0.003,-1.514,0.002,-0.053,-0.066,0.522,14.516,16.015,nan,nan
1655.249,0.890,0.012,-0.455,0.954,-0.261,0.851,0.698,-0.006,-1.586,-0.062,-0.009,0.065,-18.142,2.472,-14.008,nan,nan
1655.449,0.996,0.012,-0.083,0.999,-0.048,0.995,0.688,-0.000,-1.613,-0.021,0.045,0.181,-8.753,6.625,-19.830,nan,nan
1655.649,-0.007,0.048,0.999,0.982,-0.046,-0.016,0.675,-0.004,-1.631,-0.085,-0.052,0.020,-2.810,1.140,1.151,nan,nan
1655.849,-0.030,-0.992,0.126,0.093,0.529,-0.839,0.660,0.004,-1.627,-0.034,0.015,-0.045,-5.677,6.050,9.255,nan,nan
1656.049,0.229,-0.957,0.177,-0.057,0.660,-0.730,0.660,0.004,-1.627,0.100,-0.028,0.071,0.253,12.805,14.772,nan,nan
1656.249,-0.189,-0.047,0.981,0.992,0.068,-0.182,0.680,0.018,-1.628,0.100,0.036,0.036,1.030,2.544,2.016,nan,nan
1656.449,0.923,0.160,0.349,0.836,-0.546,0.762,0.679,0.027,-1.629,-0.088,0.023,0.152,-5.152,3.320,-7.876,nan,nan
1656.649,0.545,0.012,-0.839,0.981,-0.096,0.536,0.675,0.024,-1.665,-0.032,0.056,0.125,-14.693,1.208,-18.858,nan,nan
1656.854,0.967,0.027,-0.253,0.951,-0.291,0.923,0.673,0.034,-1.665,0.022,0.038,0.223,-13.304,-0.178,-16.906,nan,nan
1657.054,0.294,0.226,0.929,0.908,-0.310,0.203,0.676,0.044,-1.675,0.000,-0.016,0.029,-2.913,1.227,0.668,nan,nan
1657.254,-0.610,-0.504,0.611,0.863,0.373,-0.698,0.685,0.044,-1.693,0.054,0.031,0.009,-4.623,1.857,3.574,nan,nan
1657.454,0.878,0.337,-0.339,-0.769,0.439,-0.832,0.697,0.053,-1.721,0.009,0.036,0.089,-11.329,8.737,23.337,nan,nan
1657.659,-0.589,-0.586,0.557,0.811,0.407,-0.724,0.691,0.060,-1.757,-0.047,0.043,-0.068,-0.124,4.996,5.574,nan,nan
1657.854,0.153,0.242,0.958,0.909,-0.279,0.065,0.687,0.056,-1.793,-0.038,-0.040,0.032,3.452,0.249,0.184,nan,nan
1658.054,0.993,0.079,-0.089,0.775,-0.621,0.779,0.681,0.064,-1.807,-0.023,0.035,0.091,-6.623,-3.111,-6.694,nan,nan
1658.254,0.728,-0.001,-0.686,0.963,-0.196,0.701,0.692,0.049,-1.891,0.068,-0.004,0.102,-10.582,-6.698,-33.741,nan,nan
1658.454,0.978,0.025,0.209,0.986,-0.168,0.963,0.695,0.057,-1.923,-0.020,0.096,0.027,-3.528,2.885,-10.191,nan,nan
1658.654,0.230,0.041,0.972,0.983,-0.080,0.219,0.694,0.063,-1.968,0.017,-0.026,0.004,-0.185,1.528,-3.242,nan,nan
1658.849,-0.566,-0.670,0.480,0.742,0.434,-0.762,0.708,0.065,-1.973,0.172,-0.037,-0.057,-5.468,0.511,1.470,nan,nan
1659.049,0.953,0.063,-0.297,-0.834,0.508,-0.809,0.739,0.068,-1.991,0.019,0.033,0.212,-7.552,13.854,12.515,nan,nan
1659.249,-0.686,-0.302,0.662,0.950,0.269,-0.700,0.739,0.065,-2.035,-0.070,0.020,0.042,-3.442,3.771,5.700,nan,nan
1659.449,0.518,0.305,0.800,0.816,-0.500,0.333,0.739,0.063,-2.057,-0.061,0.000,0.065,0.051,0.622,-1.234,nan,nan
1659.654,0.910,0.015,-0.414,0.953,-0.270,0.869,0.726,0.058,-2.098,-0.037,0.036,0.114,-8.359,8.507,-5.577,nan,nan
1659.859,0.615,0.065,-0.786,0.997,0.030,0.618,0.714,0.052,-2.138,-0.090,-0.008,0.138,-5.017,2.152,-19.587,nan,nan
1660.049,0.924,0.057,0.379,0.966,-0.255,0.890,0.720,0.037,-2.213,0.153,0.056,0.063,-12.838,5.056,-6.141,nan,nan
1660.254,-0.420,0.059,0.906,0.982,0.023,-0.423,0.731,0.023,-2.274,-0.042,-0.062,-0.119,-1.170,-0.124,1.893,nan,nan
1660.454,0.012,0.941,-0.338,0.064,0.211,-0.917,0.716,0.006,-2.327,-0.099,0.008,0.108,-20.799,10.854,7.760,nan,nan
1660.654,-0.007,0.517,-0.856,0.742,0.444,-0.264,0.710,0.016,-2.319,-0.090,0.014,0.058,-11.154,4.759,-2.952,nan,nan
1660.854,-0.146,0.432,-0.890,0.857,0.354,-0.287,0.710,0.013,-2.363,0.052,0.047,0.136,-18.385,8.397,3.781,nan,nan
1661.249,0.172,0.322,0.931,0.858,-0.364,0.031,0.718,0.022,-2.382,0.052,-0.010,-0.023,-3.801,1.976,0.250,nan,nan
1661.449,0.940,0.016,-0.341,0.888,-0.428,0.837,0.722,0.022,-2.391,0.021,0.011,0.142,-14.355,-2.143,-8.751,nan,nan
1661.654,0.310,0.035,-0.950,0.989,-0.011,0.312,0.731,0.022,-2.409,0.005,0.034,0.167,-14.706,2.676,-6.053,nan,nan
1661.849,-0.443,0.378,-0.813,0.917,0.265,-0.519,0.718,0.019,-2.426,-0.114,-0.022,0.055,-11.570,5.115,-6.856,nan,nan
1662.054,0.382,0.210,-0.900,0.951,0.279,0.335,0.707,0.005,-2.443,-0.084,0.044,0.088,-17.727,3.859,-11.261,nan,nan
1662.254,0.972,0.031,0.233,0.982,-0.190,0.954,0.705,0.013,-2.467,-0.046,0.036,0.156,-10.221,2.734,-10.943,nan,nan
1662.454,-0.386,-0.015,0.922,0.989,0.070,-0.380,0.722,-0.008,-2.514,0.145,-0.064,-0.070,-3.200,3.143,-1.984,nan,nan
1662.654,-0.345,0.914,-0.211,0.373,0.109,-0.971,0.731,-0.010,-2.554,-0.046,0.023,-0.112,-18.230,-0.003,9.608,nan,nan
1662.854,0.050,0.540,-0.840,0.692,0.477,-0.257,0.733,-0.020,-2.553,0.116,-0.014,0.172,-15.114,11.476,8.003,nan,nan
1663.054,0.159,0.500,-0.851,0.697,0.505,-0.144,0.757,-0.026,-2.553,0.079,0.032,0.016,-15.465,6.996,10.811,nan,nan
1663.254,0.951,-0.147,-0.271,-0.927,0.374,-0.887,0.752,-0.028,-2.566,-0.095,0.025,0.082,-11.527,8.826,8.434,nan,nan
1663.454,0.287,0.134,0.949,0.954,-0.202,0.243,0.749,-0.036,-2.534,0.029,0.023,0.099,-6.301,1.672,-0.116,nan,nan
1663.654,0.795,-0.064,-0.603,0.797,-0.511,0.612,0.749,-0.036,-2.534,-0.033,0.019,0.164,-22.796,-5.643,-8.324,nan,nan
1663.854,-0.253,0.044,-0.967,0.989,0.078,-0.244,0.740,-0.038,-2.538,-0.074,0.066,0.096,-18.719,1.665,4.952,nan,nan
1664.054,0.219,0.943,-0.250,-0.196,0.112,-0.962,0.733,-0.049,-2.542,-0.004,-0.031,0.116,-10.877,4.658,12.551,nan,nan
1664.254,-0.774,0.434,0.462,0.880,-0.032,-0.887,0.739,-0.059,-2.550,-0.013,0.021,-0.055,4.325,1.724,8.645,nan,nan
1664.459,-0.891,0.239,0.386,0.956,0.068,-0.920,0.731,-0.061,-2.555,-0.036,0.004,-0.037,1.065,0.907,3.518,nan,nan
1664.649,-0.291,0.477,-0.829,0.842,0.335,-0.447,0.722,-0.061,-2.537,-0.084,-0.019,0.098,-20.453,7.342,4.924,nan,nan
1664.849,0.946,0.030,-0.324,0.984,0.177,0.930,0.719,-0.072,-2.549,-0.012,0.034,0.211,-13.263,6.595,-16.133,nan,nan
1665.049,0.302,0.115,0.947,0.961,-0.183,0.266,0.738,-0.079,-2.540,0.134,0.012,0.039,-3.713,0.295,-9.884,nan,nan
1665.254,-0.787,-0.509,0.349,0.854,0.322,-0.880,0.753,-0.087,-2.543,-0.025,-0.077,0.041,-8.604,1.349,1.085,nan,nan
1665.454,-0.109,0.797,-0.594,0.404,0.392,-0.703,0.755,-0.098,-2.565,-0.075,0.061,0.074,-12.023,7.360,5.669,nan,nan
1665.654,-0.076,0.412,-0.908,0.862,0.362,-0.212,0.742,-0.100,-2.560,-0.112,0.005,0.133,-15.129,5.309,-1.170,nan,nan
1665.854,-0.089,0.318,-0.944,0.928,0.292,-0.156,0.724,-0.100,-2.524,-0.021,-0.006,0.095,-9.811,4.696,5.372,nan,nan
1666.054,0.424,0.758,-0.497,-0.161,0.487,-0.719,0.721,-0.110,-2.515,-0.086,0.007,0.141,-14.012,10.933,7.595,nan,nan
1666.254,-0.430,-0.309,0.848,0.951,0.284,-0.447,0.713,-0.120,-2.496,-0.045,-0.009,0.039,-5.436,2.380,6.478,nan,nan
1666.449,0.830,0.350,0.433,0.545,-0.815,0.384,0.709,-0.120,-2.487,-0.030,0.042,0.115,-2.816,-0.775,-4.858,nan,nan
